address,packet_id,rssi,count,rx_speed,tx_speed,last_time_elapsed,total_time_elapsed,timestamp
f0:91:27:6b:7a:0a,677,-28,357,155.51,82.01,943,55518,257972
f0:91:27:6b:7a:0a,678,-28,358,155.30,82.00,80,55598,258052
f0:91:27:6b:7a:0a,680,-33,359,155.29,81.98,150,55748,258202
f0:91:27:6b:7a:0a,683,-34,360,155.49,81.96,229,55977,258431
f0:91:27:6b:7a:0a,687,-29,361,155.95,81.95,322,56299,258753
f0:91:27:6b:7a:0a,690,-30,362,156.16,81.93,232,56531,258985
f0:91:27:6b:7a:0a,691,-33,363,155.93,81.92,73,56604,259058
f0:91:27:6b:7a:0a,692,-26,364,155.74,81.92,87,56691,259145
f0:91:27:6b:7a:0a,693,-28,365,155.53,81.92,78,56769,259223
f0:91:27:6b:7a:0a,694,-31,366,155.32,81.91,78,56847,259301
f0:91:27:6b:7a:0a,695,-31,367,155.11,81.91,78,56925,259379
f0:91:27:6b:7a:0a,696,-30,368,154.93,81.92,91,57016,259470
f0:91:27:6b:7a:0a,697,-30,369,154.71,81.91,72,57088,259542
f0:91:27:6b:7a:0a,699,-30,370,154.72,81.90,160,57248,259702
f0:91:27:6b:7a:0a,700,-30,371,154.50,81.89,72,57320,259774
f0:91:27:6b:7a:0a,701,-28,372,154.31,81.89,84,57404,259858
f0:91:27:6b:7a:0a,702,-28,373,154.10,81.88,74,57478,259932
f0:91:27:6b:7a:0a,706,-33,374,154.56,81.88,327,57805,260259
f0:91:27:6b:7a:0a,707,-28,375,154.35,81.87,78,57883,260337
f0:91:27:6b:7a:0a,710,-28,376,154.59,81.86,241,58124,260578
f0:91:27:6b:7a:0a,714,-31,377,155.00,81.84,311,58435,260889
f0:91:27:6b:7a:0a,721,-28,378,156.07,81.82,559,58994,261448
f0:91:27:6b:7a:0a,722,-30,379,155.87,81.82,80,59074,261528
f0:91:27:6b:7a:0a,723,-26,380,155.69,81.83,87,59161,261615
f0:91:27:6b:7a:0a,724,-30,381,155.48,81.82,76,59237,261691
f0:91:27:6b:7a:0a,725,-33,382,155.30,81.83,87,59324,261778
f0:91:27:6b:7a:0a,726,-33,383,155.09,81.82,75,59399,261853
f0:91:27:6b:7a:0a,727,-26,384,154.90,81.82,82,59481,261935
f0:91:27:6b:7a:0a,728,-30,385,154.71,81.82,83,59564,262018
f0:91:27:6b:7a:0a,729,-33,386,154.50,81.81,72,59636,262090
f0:91:27:6b:7a:0a,731,-30,387,154.52,81.80,162,59798,262252
f0:91:27:6b:7a:0a,732,-33,388,154.31,81.80,76,59874,262328
f0:91:27:6b:7a:0a,733,-28,389,154.12,81.79,79,59953,262407
f0:91:27:6b:7a:0a,736,-30,390,154.36,81.80,249,60202,262656
f0:91:27:6b:7a:0a,737,-33,391,154.16,81.79,75,60277,262731
f0:91:27:6b:7a:0a,738,-28,392,153.98,81.79,83,60360,262814
f0:91:27:6b:7a:0a,742,-26,393,154.39,81.77,317,60677,263131
f0:91:27:6b:7a:0a,748,-33,394,155.22,81.76,481,61158,263612
f0:91:27:6b:7a:0a,749,-28,395,155.03,81.76,78,61236,263690
f0:91:27:6b:7a:0a,750,-28,396,154.82,81.75,74,61310,263764
f0:91:27:6b:7a:0a,756,-33,397,155.65,81.74,485,61795,264249
f0:91:27:6b:7a:0a,757,-28,398,155.47,81.74,84,61879,264333
f0:91:27:6b:7a:0a,758,-30,399,155.29,81.74,80,61959,264413
f0:91:27:6b:7a:0a,760,-30,400,155.30,81.74,162,62121,264575
f0:91:27:6b:7a:0a,761,-27,401,155.12,81.74,82,62203,264657
f0:91:27:6b:7a:0a,763,-33,402,155.12,81.73,155,62358,264812
f0:91:27:6b:7a:0a,764,-28,403,154.93,81.72,79,62437,264891
f0:91:27:6b:7a:0a,765,-27,404,154.75,81.72,81,62518,264972
f0:91:27:6b:7a:0a,767,-28,405,154.76,81.72,158,62676,265130
f0:91:27:6b:7a:0a,769,-33,406,154.74,81.70,150,62826,265280
f0:91:27:6b:7a:0a,771,-30,407,154.77,81.70,166,62992,265446
f0:91:27:6b:7a:0a,772,-33,408,154.58,81.70,78,63070,265524
f0:91:27:6b:7a:0a,780,-33,409,155.75,81.67,630,63700,266154
f0:91:27:6b:7a:0a,783,-28,410,155.98,81.67,250,63950,266404
f0:91:27:6b:7a:0a,785,-30,411,155.98,81.66,157,64107,266561
f0:91:27:6b:7a:0a,786,-33,412,155.81,81.67,85,64192,266646
f0:91:27:6b:7a:0a,788,-30,413,155.81,81.66,157,64349,266803
f0:91:27:6b:7a:0a,789,-31,414,155.63,81.66,81,64430,266884
f0:91:27:6b:7a:0a,790,-28,415,155.45,81.66,81,64511,266965
f0:91:27:6b:7a:0a,791,-30,416,155.27,81.66,80,64591,267045
f0:91:27:6b:7a:0a,793,-33,417,155.27,81.65,155,64746,267200
f0:91:27:6b:7a:0a,794,-28,418,155.09,81.64,80,64826,267280
f0:91:27:6b:7a:0a,795,-29,419,154.91,81.65,83,64909,267363
f0:91:27:6b:7a:0a,798,-28,420,155.17,81.67,261,65170,267624
f0:91:27:6b:7a:0a,799,-33,421,155.01,81.68,90,65260,267714
f0:91:27:6b:7a:0a,802,-28,422,155.23,81.68,249,65509,267963
f0:91:27:6b:7a:0a,808,-33,423,156.16,81.75,548,66057,268511
f0:91:27:6b:7a:0a,810,-30,424,156.24,81.78,188,66245,268699
f0:91:27:6b:7a:0a,813,-33,425,156.54,81.83,284,66529,268983
f0:91:27:6b:7a:0a,814,-30,426,156.39,81.84,92,66621,269075
f0:91:27:6b:7a:0a,815,-30,427,156.24,81.86,94,66715,269169
f0:91:27:6b:7a:0a,817,-30,428,156.29,81.87,176,66891,269345
f0:91:27:6b:7a:0a,819,-28,429,156.38,81.92,198,67089,269543
f0:91:27:6b:7a:0a,820,-30,430,156.23,81.92,88,67177,269631
f0:91:27:6b:7a:0a,821,-30,431,156.10,81.95,101,67278,269732
f0:91:27:6b:7a:0a,823,-28,432,156.17,81.97,186,67464,269918
f0:91:27:6b:7a:0a,824,-33,433,156.01,81.98,88,67552,270006
f0:91:27:6b:7a:0a,826,-27,434,156.09,82.01,192,67744,270198
f0:91:27:6b:7a:0a,827,-31,435,155.94,82.03,91,67835,270289
f0:91:27:6b:7a:0a,828,-30,436,155.79,82.04,91,67926,270380
f0:91:27:6b:7a:0a,829,-30,437,155.65,82.05,93,68019,270473
f0:91:27:6b:7a:0a,837,-28,438,157.01,82.16,753,68772,271226
f0:91:27:6b:7a:0a,842,-26,439,157.73,82.24,473,69245,271699
f0:91:27:6b:7a:0a,844,-34,440,157.82,82.27,194,69439,271893
f0:91:27:6b:7a:0a,845,-31,441,157.66,82.28,87,69526,271980
f0:91:27:6b:7a:0a,848,-34,442,157.95,82.33,287,69813,272267
f0:91:27:6b:7a:0a,852,-34,443,158.43,82.38,371,70184,272638
f0:91:27:6b:7a:0a,853,-34,444,158.29,82.39,95,70279,272733
f0:91:27:6b:7a:0a,854,-27,445,158.16,82.41,101,70380,272834
f0:91:27:6b:7a:0a,855,-30,446,158.03,82.43,100,70480,272934
f0:91:27:6b:7a:0a,856,-28,447,157.87,82.44,88,70568,273022
f0:91:27:6b:7a:0a,857,-34,448,157.74,82.46,100,70668,273122
f0:91:27:6b:7a:0a,858,-31,449,157.58,82.46,86,70754,273208
f0:91:27:6b:7a:0a,864,-28,450,158.51,82.56,574,71328,273782
f0:91:27:6b:7a:0a,865,-34,451,158.35,82.56,90,71418,273872
f0:91:27:6b:7a:0a,866,-30,452,158.23,82.58,100,71518,273972
f0:91:27:6b:7a:0a,867,-26,453,158.10,82.61,101,71619,274073
f0:91:27:6b:7a:0a,868,-34,454,157.94,82.61,88,71707,274161
f0:91:27:6b:7a:0a,869,-30,455,157.81,82.63,98,71805,274259
f0:91:27:6b:7a:0a,872,-31,456,158.07,82.66,276,72081,274535
f0:91:27:6b:7a:0a,875,-33,457,158.36,82.71,289,72370,274824
f0:91:27:6b:7a:0a,876,-32,458,158.24,82.73,103,72473,274927
f0:91:27:6b:7a:0a,881,-31,459,158.89,82.78,457,72930,275384
f0:91:27:6b:7a:0a,887,-30,460,159.76,82.85,559,73489,275943
f0:91:27:6b:7a:0a,890,-28,461,160.02,82.89,279,73768,276222
f0:91:27:6b:7a:0a,892,-30,462,160.07,82.90,183,73951,276405
f0:91:27:6b:7a:0a,893,-28,463,159.92,82.92,93,74044,276498
f0:91:27:6b:7a:0a,894,-32,464,159.78,82.93,96,74140,276594
f0:91:27:6b:7a:0a,895,-30,465,159.63,82.94,88,74228,276682
f0:91:27:6b:7a:0a,896,-28,466,159.51,82.96,103,74331,276785
f0:91:27:6b:7a:0a,897,-34,467,159.36,82.97,90,74421,276875
f0:91:27:6b:7a:0a,903,-34,468,160.17,83.01,540,74961,277415
f0:91:27:6b:7a:0a,904,-28,469,160.04,83.03,96,75057,277511
f0:91:27:6b:7a:0a,913,-29,470,161.43,83.10,817,75874,278328
f0:91:27:6b:7a:0a,919,-31,471,162.20,83.13,522,76396,278850
f0:91:27:6b:7a:0a,922,-29,472,162.43,83.15,272,76668,279122
f0:91:27:6b:7a:0a,926,-29,473,162.80,83.16,338,77006,279460
f0:91:27:6b:7a:0a,927,-34,474,162.65,83.17,90,77096,279550
f0:91:27:6b:7a:0a,928,-31,475,162.49,83.17,86,77182,279636
f0:91:27:6b:7a:0a,929,-34,476,162.33,83.18,88,77270,279724
f0:91:27:6b:7a:0a,936,-28,477,163.23,83.18,591,77861,280315
f0:91:27:6b:7a:0a,937,-29,478,163.05,83.18,75,77936,280390
f0:91:27:6b:7a:0a,940,-30,479,163.21,83.17,242,78178,280632
f0:91:27:6b:7a:0a,946,-32,480,163.92,83.17,502,78680,281134
f0:91:27:6b:7a:0a,949,-32,481,164.07,83.16,240,78920,281374
f0:91:27:6b:7a:0a,953,-26,482,164.40,83.15,323,79243,281697
f0:91:27:6b:7a:0a,956,-28,483,164.58,83.15,248,79491,281945
f0:91:27:6b:7a:0a,960,-28,484,164.92,83.15,329,79820,282274
f0:91:27:6b:7a:0a,966,-30,485,165.61,83.15,499,80319,282773
f0:91:27:6b:7a:0a,970,-30,486,165.97,83.15,340,80659,283113
f0:91:27:6b:7a:0a,971,-33,487,165.79,83.15,83,80742,283196
f0:91:27:6b:7a:0a,973,-30,488,165.79,83.15,165,80907,283361
f0:91:27:6b:7a:0a,974,-28,489,165.62,83.15,80,80987,283441
f0:91:27:6b:7a:0a,975,-30,490,165.47,83.16,92,81079,283533
f0:91:27:6b:7a:0a,976,-28,491,165.30,83.16,85,81164,283618
f0:91:27:6b:7a:0a,977,-30,492,165.14,83.16,87,81251,283705
f0:91:27:6b:7a:0a,979,-30,493,165.15,83.17,170,81421,283875
f0:91:27:6b:7a:0a,981,-32,494,165.14,83.16,158,81579,284033
f0:91:27:6b:7a:0a,982,-28,495,164.97,83.16,81,81660,284114
f0:91:27:6b:7a:0a,983,-31,496,164.81,83.16,88,81748,284202
f0:91:27:6b:7a:0a,984,-30,497,164.67,83.17,91,81839,284293
f0:91:27:6b:7a:0a,989,-32,498,165.19,83.18,424,82263,284717
f0:91:27:6b:7a:0a,990,-29,499,165.02,83.17,80,82343,284797
f0:91:27:6b:7a:0a,991,-28,500,164.84,83.17,77,82420,284874
f0:91:27:6b:7a:0a,994,-34,501,165.03,83.18,260,82680,285134
f0:91:27:6b:7a:0a,999,-34,502,165.51,83.17,405,83085,285539
f0:91:27:6b:7a:0a,1000,-26,503,165.35,83.17,84,83169,285623
f0:91:27:6b:7a:0a,1001,-30,504,165.18,83.17,81,83250,285704
f0:91:27:6b:7a:0a,1002,-28,505,165.01,83.17,82,83332,285786
f0:91:27:6b:7a:0a,1009,-30,506,165.82,83.15,571,83903,286357
f0:91:27:6b:7a:0a,1012,-28,507,165.97,83.15,243,84146,286600
f0:91:27:6b:7a:0a,1013,-30,508,165.79,83.14,74,84220,286674
f0:91:27:6b:7a:0a,1014,-30,509,165.61,83.13,78,84298,286752
f0:91:27:6b:7a:0a,1015,-33,510,165.46,83.14,86,84384,286838
f0:91:27:6b:7a:0a,1016,-28,511,165.28,83.13,75,84459,286913
f0:91:27:6b:7a:0a,1018,-30,512,165.27,83.12,158,84617,287071
f0:91:27:6b:7a:0a,1023,-27,513,165.75,83.12,415,85032,287486
f0:91:27:6b:7a:0a,1024,-30,514,165.58,83.11,76,85108,287562
f0:91:27:6b:7a:0a,1027,-28,515,165.72,83.10,236,85344,287798
f0:91:27:6b:7a:0a,1029,-28,516,165.73,83.11,172,85516,287970
f0:91:27:6b:7a:0a,1034,-28,517,166.19,83.09,402,85918,288372
f0:91:27:6b:7a:0a,1035,-30,518,166.02,83.09,80,85998,288452
f0:91:27:6b:7a:0a,1036,-34,519,165.83,83.08,70,86068,288522
f0:91:27:6b:7a:0a,1038,-27,520,165.84,83.08,168,86236,288690
f0:91:27:6b:7a:0a,1039,-34,521,165.67,83.07,77,86313,288767
f0:91:27:6b:7a:0a,1040,-28,522,165.50,83.07,79,86392,288846
f0:91:27:6b:7a:0a,1041,-30,523,165.34,83.07,83,86475,288929
f0:91:27:6b:7a:0a,1042,-26,524,165.20,83.08,91,86566,289020
f0:91:27:6b:7a:0a,1043,-30,525,165.04,83.07,81,86647,289101
f0:91:27:6b:7a:0a,1044,-34,526,164.88,83.07,81,86728,289182
f0:91:27:6b:7a:0a,1045,-28,527,164.72,83.07,78,86806,289260
f0:91:27:6b:7a:0a,1046,-30,528,164.57,83.07,85,86891,289345
f0:91:27:6b:7a:0a,1047,-30,529,164.40,83.06,76,86967,289421
f0:91:27:6b:7a:0a,1053,-28,530,165.03,83.06,498,87465,289919
f0:91:27:6b:7a:0a,1058,-27,531,165.46,83.04,395,87860,290314
f0:91:27:6b:7a:0a,1060,-30,532,165.46,83.04,166,88026,290480
f0:91:27:6b:7a:0a,1061,-34,533,165.31,83.05,85,88111,290565
f0:91:27:6b:7a:0a,1063,-28,534,165.29,83.03,152,88263,290717
f0:91:27:6b:7a:0a,1064,-30,535,165.12,83.02,74,88337,290791
f0:91:27:6b:7a:0a,1065,-34,536,164.96,83.02,82,88419,290873
f0:91:27:6b:7a:0a,1066,-26,537,164.80,83.02,76,88495,290949
f0:91:27:6b:7a:0a,1068,-30,538,164.77,83.00,153,88648,291102
f0:91:27:6b:7a:0a,1070,-32,539,164.76,82.99,156,88804,291258
f0:91:27:6b:7a:0a,1071,-28,540,164.60,82.99,78,88882,291336
f0:91:27:6b:7a:0a,1072,-30,541,164.44,82.99,79,88961,291415
f0:91:27:6b:7a:0a,1073,-34,542,164.28,82.98,77,89038,291492
f0:91:27:6b:7a:0a,1074,-28,543,164.12,82.98,80,89118,291572
f0:91:27:6b:7a:0a,1075,-30,544,163.95,82.97,72,89190,291644
f0:91:27:6b:7a:0a,1076,-30,545,163.80,82.97,83,89273,291727
f0:91:27:6b:7a:0a,1079,-30,546,163.94,82.96,237,89510,291964
f0:91:27:6b:7a:0a,1080,-34,547,163.78,82.95,75,89585,292039
f0:91:27:6b:7a:0a,1081,-28,548,163.64,82.95,87,89672,292126
f0:91:27:6b:7a:0a,1082,-30,549,163.47,82.95,75,89747,292201
f0:91:27:6b:7a:0a,1083,-34,550,163.31,82.94,76,89823,292277
f0:91:27:6b:7a:0a,1084,-28,551,163.17,82.94,83,89906,292360
f0:91:27:6b:7a:0a,1085,-30,552,163.01,82.93,76,89982,292436
f0:91:27:6b:7a:0a,1086,-32,553,162.86,82.93,82,90064,292518
f0:91:27:6b:7a:0a,1087,-28,554,162.71,82.93,80,90144,292598
f0:91:27:6b:7a:0a,1088,-30,555,162.57,82.93,80,90224,292678
f0:91:27:6b:7a:0a,1090,-32,556,162.54,82.91,147,90371,292825
f0:91:27:6b:7a:0a,1092,-30,557,162.55,82.91,168,90539,292993
f0:91:27:6b:7a:0a,1093,-34,558,162.40,82.91,79,90618,293072
f0:91:27:6b:7a:0a,1094,-28,559,162.25,82.90,78,90696,293150
f0:91:27:6b:7a:0a,1095,-30,560,162.11,82.91,85,90781,293235
f0:91:27:6b:7a:0a,1096,-34,561,161.95,82.90,75,90856,293310
f0:91:27:6b:7a:0a,1097,-28,562,161.80,82.89,76,90932,293386
f0:91:27:6b:7a:0a,1098,-28,563,161.66,82.89,84,91016,293470
f0:91:27:6b:7a:0a,1099,-28,564,161.51,82.88,74,91090,293544
f0:91:27:6b:7a:0a,1101,-28,565,161.52,82.89,168,91258,293712
f0:91:27:6b:7a:0a,1103,-28,566,161.52,82.88,163,91421,293875
f0:91:27:6b:7a:0a,1104,-28,567,161.38,82.88,84,91505,293959
f0:91:27:6b:7a:0a,1105,-30,568,161.23,82.88,74,91579,294033
f0:91:27:6b:7a:0a,1106,-28,569,161.10,82.88,87,91666,294120
f0:91:27:6b:7a:0a,1108,-30,570,161.09,82.87,153,91819,294273
f0:91:27:6b:7a:0a,1112,-34,571,161.37,82.86,324,92143,294597
f0:91:27:6b:7a:0a,1114,-30,572,161.37,82.86,161,92304,294758
f0:91:27:6b:7a:0a,1115,-34,573,161.22,82.85,73,92377,294831
f0:91:27:6b:7a:0a,1116,-26,574,161.09,82.85,86,92463,294917
f0:91:27:6b:7a:0a,1117,-26,575,160.94,82.85,75,92538,294992
f0:91:27:6b:7a:0a,1118,-30,576,160.79,82.84,79,92617,295071
f0:91:27:6b:7a:0a,1119,-33,577,160.66,82.84,84,92701,295155
f0:91:27:6b:7a:0a,1124,-28,578,161.07,82.83,398,93099,295553
f0:91:27:6b:7a:0a,1129,-27,579,161.47,82.81,393,93492,295946
f0:91:27:6b:7a:0a,1131,-34,580,161.46,82.80,153,93645,296099
f0:91:27:6b:7a:0a,1143,-28,581,162.83,82.77,962,94607,297061
f0:91:27:6b:7a:0a,1144,-28,582,162.70,82.77,82,94689,297143
f0:91:27:6b:7a:0a,1145,-34,583,162.56,82.77,82,94771,297225
f0:91:27:6b:7a:0a,1147,-28,584,162.55,82.76,156,94927,297381
f0:91:27:6b:7a:0a,1148,-30,585,162.40,82.76,78,95005,297459
f0:91:27:6b:7a:0a,1151,-34,586,162.55,82.76,247,95252,297706
f0:91:27:6b:7a:0a,1152,-26,587,162.41,82.75,81,95333,297787
f0:91:27:6b:7a:0a,1153,-30,588,162.27,82.75,80,95413,297867
f0:91:27:6b:7a:0a,1154,-34,589,162.12,82.75,77,95490,297944
f0:91:27:6b:7a:0a,1155,-28,590,161.99,82.75,82,95572,298026
f0:91:27:6b:7a:0a,1163,-30,591,162.80,82.73,642,96214,298668
f0:91:27:6b:7a:0a,1164,-33,592,162.65,82.72,77,96291,298745
f0:91:27:6b:7a:0a,1165,-30,593,162.52,82.72,83,96374,298828
f0:91:27:6b:7a:0a,1169,-26,594,162.78,82.71,319,96693,299147
f0:91:27:6b:7a:0a,1171,-39,595,162.78,82.71,162,96855,299309
f0:91:27:6b:7a:0a,1172,-28,596,162.64,82.71,76,96931,299385
f0:91:27:6b:7a:0a,1173,-30,597,162.50,82.71,83,97014,299468
f0:91:27:6b:7a:0a,1177,-30,598,162.75,82.69,308,97322,299776
f0:91:27:6b:7a:0a,1178,-34,599,162.61,82.69,81,97403,299857
f0:91:27:6b:7a:0a,1179,-28,600,162.48,82.68,82,97485,299939
f0:91:27:6b:7a:0a,1180,-30,601,162.34,82.68,79,97564,300018
f0:91:27:6b:7a:0a,1181,-34,602,162.19,82.68,77,97641,300095
f0:91:27:6b:7a:0a,1183,-30,603,162.19,82.67,160,97801,300255
f0:91:27:6b:7a:0a,1184,-27,604,162.05,82.67,77,97878,300332
f0:91:27:6b:7a:0a,1185,-34,605,161.91,82.66,79,97957,300411
f0:91:27:6b:7a:0a,1186,-28,606,161.78,82.66,81,98038,300492
f0:91:27:6b:7a:0a,1188,-33,607,161.78,82.66,160,98198,300652
f0:91:27:6b:7a:0a,1189,-28,608,161.64,82.66,82,98280,300734
f0:91:27:6b:7a:0a,1190,-27,609,161.51,82.66,82,98362,300816
f0:91:27:6b:7a:0a,1191,-30,610,161.37,82.65,74,98436,300890
f0:91:27:6b:7a:0a,1192,-26,611,161.24,82.65,81,98517,300971
f0:91:27:6b:7a:0a,1193,-25,612,161.10,82.64,78,98595,301049
f0:91:27:6b:7a:0a,1198,-28,613,161.51,82.64,412,99007,301461
f0:91:27:6b:7a:0a,1199,-28,614,161.37,82.64,75,99082,301536
f0:91:27:6b:7a:0a,1202,-28,615,161.51,82.64,247,99329,301783
f0:91:27:6b:7a:0a,1203,-30,616,161.37,82.63,77,99406,301860
f0:91:27:6b:7a:0a,1204,-34,617,161.24,82.63,79,99485,301939
f0:91:27:6b:7a:0a,1205,-26,618,161.12,82.63,85,99570,302024
f0:91:27:6b:7a:0a,1206,-30,619,160.98,82.63,79,99649,302103
f0:91:27:6b:7a:0a,1210,-30,620,161.22,82.61,307,99956,302410
f0:91:27:6b:7a:0a,1211,-33,621,161.09,82.61,80,100036,302490
f0:91:27:6b:7a:0a,1213,-25,622,161.08,82.60,155,100191,302645
f0:91:27:6b:7a:0a,1214,-30,623,160.95,82.59,79,100270,302724
f0:91:27:6b:7a:0a,1219,-33,624,161.31,82.58,389,100659,303113
f0:91:27:6b:7a:0a,1220,-28,625,161.20,82.58,91,100750,303204
f0:91:27:6b:7a:0a,1221,-27,626,161.06,82.58,76,100826,303280
f0:91:27:6b:7a:0a,1222,-34,627,160.94,82.58,81,100907,303361
f0:91:27:6b:7a:0a,1224,-30,628,160.94,82.58,165,101072,303526
f0:91:27:6b:7a:0a,1225,-33,629,160.82,82.57,82,101154,303608
f0:91:27:6b:7a:0a,1226,-28,630,160.69,82.57,82,101236,303690
f0:91:27:6b:7a:0a,1227,-33,631,160.57,82.57,82,101318,303772
f0:91:27:6b:7a:0a,1229,-28,632,160.56,82.57,155,101473,303927
f0:91:27:6b:7a:0a,1232,-26,633,160.68,82.56,238,101711,304165
f0:91:27:6b:7a:0a,1233,-31,634,160.57,82.56,91,101802,304256
f0:91:27:6b:7a:0a,1235,-27,635,160.57,82.56,160,101962,304416
f0:91:27:6b:7a:0a,1236,-25,636,160.46,82.56,88,102050,304504
f0:91:27:6b:7a:0a,1237,-25,637,160.32,82.56,74,102124,304578
f0:91:27:6b:7a:0a,1239,-31,638,160.32,82.55,157,102281,304735
f0:91:27:6b:7a:0a,1240,-34,639,160.18,82.55,75,102356,304810
f0:91:27:6b:7a:0a,1245,-27,640,160.55,82.53,399,102755,305209
f0:91:27:6b:7a:0a,1246,-30,641,160.43,82.53,79,102834,305288
f0:91:27:6b:7a:0a,1247,-34,642,160.31,82.53,83,102917,305371
f0:91:27:6b:7a:0a,1248,-33,643,160.18,82.53,78,102995,305449
f0:91:27:6b:7a:0a,1249,-26,644,160.05,82.52,77,103072,305526
f0:91:27:6b:7a:0a,1251,-33,645,160.05,82.52,161,103233,305687
f0:91:27:6b:7a:0a,1252,-28,646,159.93,82.52,80,103313,305767
f0:91:27:6b:7a:0a,1253,-30,647,159.80,82.51,77,103390,305844
f0:91:27:6b:7a:0a,1254,-31,648,159.67,82.51,77,103467,305921
f0:91:27:6b:7a:0a,1255,-28,649,159.56,82.51,85,103552,306006
f0:91:27:6b:7a:0a,1256,-27,650,159.43,82.51,76,103628,306082
f0:91:27:6b:7a:0a,1257,-34,651,159.31,82.51,82,103710,306164
f0:91:27:6b:7a:0a,1258,-27,652,159.20,82.51,89,103799,306253
f0:91:27:6b:7a:0a,1259,-33,653,159.09,82.51,85,103884,306338
f0:91:27:6b:7a:0a,1260,-25,654,158.96,82.51,75,103959,306413
f0:91:27:6b:7a:0a,1263,-27,655,159.09,82.51,248,104207,306661
f0:91:27:6b:7a:0a,1266,-28,656,159.20,82.49,225,104432,306886
f0:91:27:6b:7a:0a,1267,-30,657,159.09,82.49,87,104519,306973
f0:91:27:6b:7a:0a,1268,-31,658,158.97,82.49,81,104600,307054
f0:91:27:6b:7a:0a,1270,-27,659,158.98,82.49,165,104765,307219
f0:91:27:6b:7a:0a,1271,-33,660,158.85,82.49,79,104844,307298
f0:91:27:6b:7a:0a,1272,-28,661,158.74,82.49,83,104927,307381
f0:91:27:6b:7a:0a,1273,-29,662,158.62,82.49,82,105009,307463
f0:91:27:6b:7a:0a,1276,-30,663,158.74,82.48,236,105245,307699
f0:91:27:6b:7a:0a,1277,-29,664,158.62,82.48,79,105324,307778
f0:91:27:6b:7a:0a,1278,-33,665,158.51,82.48,85,105409,307863
f0:91:27:6b:7a:0a,1279,-28,666,158.39,82.48,81,105490,307944
f0:91:27:6b:7a:0a,1280,-25,667,158.26,82.47,70,105560,308014
f0:91:27:6b:7a:0a,1281,-29,668,158.15,82.47,82,105642,308096
f0:91:27:6b:7a:0a,1282,-33,669,158.03,82.47,81,105723,308177
f0:91:27:6b:7a:0a,1283,-31,670,157.91,82.46,75,105798,308252
f0:91:27:6b:7a:0a,1285,-33,671,157.92,82.46,165,105963,308417
f0:91:27:6b:7a:0a,1287,-30,672,157.92,82.46,158,106121,308575
f0:91:27:6b:7a:0a,1288,-33,673,157.80,82.45,80,106201,308655
f0:91:27:6b:7a:0a,1289,-28,674,157.70,82.46,86,106287,308741
f0:91:27:6b:7a:0a,1290,-30,675,157.57,82.45,76,106363,308817
f0:91:27:6b:7a:0a,1291,-33,676,157.46,82.45,82,106445,308899
f0:91:27:6b:7a:0a,1292,-28,677,157.34,82.44,73,106518,308972
f0:91:27:6b:7a:0a,1293,-26,678,157.22,82.44,77,106595,309049
f0:91:27:6b:7a:0a,1294,-30,679,157.11,82.44,81,106676,309130
f0:91:27:6b:7a:0a,1295,-32,680,157.00,82.44,82,106758,309212
f0:91:27:6b:7a:0a,1296,-28,681,156.89,82.44,82,106840,309294
f0:91:27:6b:7a:0a,1297,-30,682,156.77,82.44,79,106919,309373
f0:91:27:6b:7a:0a,1298,-28,683,156.67,82.44,87,107006,309460
f0:91:27:6b:7a:0a,1299,-28,684,156.55,82.43,72,107078,309532
f0:91:27:6b:7a:0a,1300,-34,685,156.45,82.44,88,107166,309620
f0:91:27:6b:7a:0a,1301,-34,686,156.32,82.43,72,107238,309692
f0:91:27:6b:7a:0a,1302,-33,687,156.21,82.42,76,107314,309768
f0:91:27:6b:7a:0a,1303,-30,688,156.10,82.42,82,107396,309850
f0:91:27:6b:7a:0a,1304,-33,689,156.00,82.43,87,107483,309937
f0:91:27:6b:7a:0a,1305,-28,690,155.89,82.42,79,107562,310016
f0:91:27:6b:7a:0a,1306,-30,691,155.77,82.42,77,107639,310093
f0:91:27:6b:7a:0a,1309,-28,692,155.89,82.41,237,107876,310330
f0:91:27:6b:7a:0a,1311,-34,693,155.89,82.41,158,108034,310488
f0:91:27:6b:7a:0a,1312,-28,694,155.78,82.40,78,108112,310566
f0:91:27:6b:7a:0a,1313,-30,695,155.67,82.40,78,108190,310644
f0:91:27:6b:7a:0a,1315,-28,696,155.67,82.39,156,108346,310800
f0:91:27:6b:7a:0a,1316,-28,697,155.56,82.39,76,108422,310876
f0:91:27:6b:7a:0a,1318,-34,698,155.56,82.38,160,108582,311036
f0:91:27:6b:7a:0a,1319,-26,699,155.44,82.37,68,108650,311104
f0:91:27:6b:7a:0a,1320,-27,700,155.34,82.38,88,108738,311192
f0:91:27:6b:7a:0a,1321,-30,701,155.23,82.37,75,108813,311267
f0:91:27:6b:7a:0a,1323,-28,702,155.22,82.36,154,108967,311421
f0:91:27:6b:7a:0a,1324,-28,703,155.12,82.36,82,109049,311503
f0:91:27:6b:7a:0a,1325,-30,704,155.01,82.36,75,109124,311578
f0:91:27:6b:7a:0a,1326,-27,705,154.89,82.35,75,109199,311653
f0:91:27:6b:7a:0a,1327,-31,706,154.79,82.35,82,109281,311735
f0:91:27:6b:7a:0a,1329,-28,707,154.79,82.34,153,109434,311888
f0:91:27:6b:7a:0a,1330,-30,708,154.67,82.34,72,109506,311960
